0.0416824	0.668984
0.930114	0.276615
-0.446566	-nan
-1.85419	-nan
-1.11987	-nan
-1.13144	0.571914
0.946064	-nan
-2.00498	-nan
0.228276	-nan
-0.893887	1.10791
0.592106	1.21072
1.65787	0.51063
-0.689668	-nan
1.85861	0.418036
0.254399	1.8232
-0.0850822	0.306395
-0.165797	-nan
0.680773	0.798871
-0.240779	-nan
1.67036	-nan
-0.014503	-nan
-0.379573	-nan
0.231322	-nan
-0.15488	0.502152
0.143095	0.528813
0.648292	-nan
-0.843277	0.728848
-1.8471	-nan
1.32036	0.768467
-0.424875	-nan
1.29561	1.75541
0.803533	0.583461
0.475754	1.89411
0.978027	2.3469
-0.847235	-nan
-0.0985166	1.86172
0.193428	-nan
-1.46252	-nan
-0.146563	-nan
1.048	0.733107
0.307393	-nan
0.198372	-nan
0.459679	0.718775
0.440063	-nan
-0.161517	-nan
-1.09815	-nan
-0.195905	-nan
-0.22814	-nan
-1.0014	-nan
0.196431	-nan
0.227845	0.518336
-1.37798	-nan
1.51934	1.49092
-0.584189	-nan
0.118551	0.172953
0.40736	-nan
0.949556	-nan
0.0243708	0.168769
0.711471	1.18292
-0.466588	-nan
-0.871517	-nan
-0.17041	0.449825
0.707757	-nan
-1.20324	-nan
-1.53599	-nan
2.49708	-nan
1.4439	0.706637
-0.450685	-nan
0.145748	-nan
-0.702845	-nan
0.714927	0.928303
-1.08567	0.811545
-0.95386	-nan
-0.748678	2.00847
1.31416	1.1168
1.22069	-nan
-1.07068	-nan
-0.335284	-nan
1.06872	1.02582
1.99477	-nan
-0.20264	-nan
-3.72273	-nan
0.39169	0.632097
0.815493	-nan
-0.918741	-nan
-0.990284	-nan
-0.268748	-nan
0.627177	-nan
0.0589641	0.319816
0.678649	-nan
0.178112	-nan
-0.34845	1.17784
-1.05557	-nan
-0.531585	-nan
-0.16249	-nan
-0.951994	-nan
-1.6452	-nan
-0.913236	-nan
-0.0583861	0.602482
0.0523203	0.971209
0.562483	-nan
0.623543	-nan
-1.99209	-nan
-0.169241	-nan
0.419051	-nan
0.294482	1.5876
0.515077	0.584517
-1.58778	-nan
-0.874945	0.829746
0.413511	1.38592
-0.593369	0.738825
-1.90592	0.653168
-0.837083	-nan
-1.07879	-nan
-0.826271	-nan
1.76006	1.16994
0.591644	-nan
1.67383	0.930061
0.839895	-nan
0.486086	1.49542
0.9623	1.83191
-0.647368	-nan
1.02303	-nan
1.10439	0.617435
1.59072	0.697981
-0.0361937	-nan
-0.526674	0.279752
-0.580512	-nan
-0.111955	-nan
0.384623	-nan
-2.01631	-nan
-0.869352	-nan
0.0523127	-nan
-0.736907	1.62899
0.999626	-nan
1.21667	-nan
0.962924	0.649857
0.750651	1.42649
-0.253981	0.085976
-1.74935	0.722647
-0.014286	1.77161
-0.376295	-nan
-0.0119316	1.40191
-0.378622	-nan
-0.499941	-nan
1.47468	1.05033
-2.57213	1.86226
0.371534	0.165182
-0.943693	-nan
-1.01244	0.762926
0.591404	-nan
0.841285	-nan
0.54298	0.756548
2.33452	-nan
-0.611172	-nan
-0.316213	-nan
2.09082	1.20942
-1.27501	1.60789
-1.24007	-nan
2.26321	-nan
1.57003	1.86654
-1.29122	-nan
0.06023	-nan
-0.540614	0.803369
0.530054	-nan
-0.974164	0.408042
-0.341834	-nan
-0.204238	-nan
-1.22327	0.898352
-2.50664	-nan
0.406917	-nan
1.87065	1.34761
1.71722	-nan
2.01619	-nan
0.613417	0.280513
0.413275	0.436817
0.634486	1.37163
0.69041	-nan
0.266293	-nan
-1.3657	0.656636
0.399437	-nan
0.744545	2.20094
0.971842	0.288792
-0.0356912	0.275633
0.441526	-nan
-1.59027	-nan
0.46535	1.08448
-0.421559	-nan
-0.45001	-nan
-0.704063	1.91241
0.694038	1.08932
-2.42478	-nan
-0.408248	-nan
0.228365	-nan
2.086	-nan
0.133916	1.20444
1.10991	0.740682
-0.165935	-nan
0.490168	0.691214
-0.191625	-nan
0.132954	0.90602
2.70988	2.15811
0.5287	-nan
0.27357	-nan
-0.69302	-nan
1.01596	1.58636
-0.0421222	-nan
1.01974	-nan
0.643956	-nan
-0.860854	0.744867
-0.704836	1.22069
0.809689	-nan
-0.154526	-nan
-0.108452	1.17584
0.914946	-nan
-0.122193	-nan
0.296903	-nan
0.769108	0.630747
-0.274591	0.815572
-0.161745	-nan
-0.823688	-nan
-0.339232	1.89355
0.799045	1.00117
-0.635414	0.54229
0.5622	-nan
-1.58699	-nan
0.633932	1.30333
-1.11365	-nan
-0.625849	-nan
0.71407	1.7571
-1.6371	1.82759
-1.59806	1.20515
1.33808	0.873662
0.75221	0.712348
0.556036	0.50169
1.0241	1.33199
1.6536	-nan
-0.150942	-nan
-0.993716	-nan
-0.50488	-nan
-0.167945	0.521903
-0.238464	-nan
1.37486	0.305953
-0.456274	-nan
-1.35767	1.16307
-1.20287	-nan
-1.18617	1.14933
-0.201728	-nan
-0.210472	1.1876
0.399135	1.34638
1.10816	1.37604
-0.727625	0.332105
-0.571102	1.01142
0.182371	-nan
0.30963	0.921276
0.896815	2.83976
1.34193	-nan
-0.214953	-nan
-0.392165	-nan
-0.119022	0.659108
0.2662	1.68436
0.638231	-nan
-1.10889	0.719368
-0.834534	0.784073
1.97795	-nan
-0.276699	1.02754
0.445086	0.638598
-1.63675	0.404005
0.960694	-nan
-1.21122	-nan
-0.0900662	-nan
-1.11356	-nan
-0.354039	-nan
-0.83541	-nan
-0.189431	-nan
-1.7005	0.409837
1.38533	-nan
-0.671014	1.53203
0.569587	-nan
-0.261192	-nan
0.591079	-nan
-1.41881	-nan
0.114141	-nan
0.189541	-nan
0.571704	1.0601
1.50159	-nan
0.53617	0.708434
-0.358384	0.434247
-0.0908494	0.99126
-0.585377	-nan
-1.25153	0.955977
-0.866089	1.15932
-0.179117	1.16195
-0.236664	2.24335
-1.23507	-nan
-1.3946	0.255579
-0.630467	-nan
0.895664	1.38603
0.20378	0.455475
0.865386	-nan
-0.357192	0.19586
-0.888197	-nan
-0.827025	-nan
-1.89991	-nan
-0.489334	0.486398
1.8131	-nan
1.14665	1.28584
-0.815659	-nan
-0.0381555	-nan
0.0602784	2.37804
-0.771374	0.697695
0.509032	0.663903
1.51788	1.46786
-0.392966	1.3225
-1.24116	-nan
-0.788621	1.94696
-1.18011	1.69203
1.39391	0.90029
0.60581	1.34604
0.596585	0.948727
1.84415	2.33145
1.44355	1.21731
0.771298	0.753201
-0.701034	0.843521
0.500374	0.552812
0.528145	-nan
-0.109774	-nan
-0.871578	-nan
-0.0369459	0.184441
-0.360894	-nan
2.0884	-nan
0.0420793	-nan
-1.01342	1.05696
1.66496	-nan
0.237057	0.79503
-0.04692	0.241094
-1.72309	2.00171
-1.61555	-nan
1.91742	0.9113
0.758914	0.705339
0.115898	0.715276
-1.36666	-nan
0.404201	-nan
-0.694602	1.38334
0.112059	1.56518
-0.981424	1.13305
-1.27669	-nan
-0.222062	1.21536
0.0885458	-nan
2.09475	1.48527
-0.779452	0.876103
0.12371	0.365439
1.29227	1.19226
2.52124	1.49617
-1.61405	-nan
-1.08328	2.10371
-2.5043	-nan
-0.390167	0.178561
0.480869	2.60198
1.0306	-nan
0.238024	1.32216
-1.9683	-nan
0.84735	1.58793
-0.947027	0.820216
-1.53345	-nan
-1.3128	2.31577
-0.759482	-nan
0.306465	0.261856
2.07834	-nan
-0.187143	0.966088
0.804007	1.7334
-0.0139395	-nan
-0.411852	0.187104
0.491953	1.34008
0.418094	-nan
0.163837	-nan
0.980573	0.531324
-0.858596	-nan
0.390609	0.142198
0.224378	0.257139
-0.739009	-nan
2.11338	1.49976
0.709583	0.637426
0.971866	0.467157
-0.131809	-nan
0.74615	1.41846
-1.4218	-nan
0.311267	0.462532
0.0533653	-nan
0.778308	-nan
0.168094	-nan
0.0692534	-nan
0.977211	-nan
1.30533	0.989237
0.939466	0.114337
-0.829325	-nan
-1.40101	0.0928156
-2.55957	-nan
1.18763	0.976881
0.820367	-nan
-0.174254	0.519063
-1.40625	-nan
-0.777311	0.586489
-1.49355	-nan
0.33107	1.13949
0.0262339	-nan
0.219577	-nan
-0.439811	1.00629
-1.97597	-nan
-0.0225799	2.73462
0.333152	0.594195
-0.800877	0.732009
0.0164023	-nan
0.0101262	-nan
0.354774	-nan
0.627335	-nan
0.704273	-nan
-0.290153	-nan
1.59314	0.868124
-0.657394	-nan
0.482276	0.132605
0.244616	-nan
-2.3519	0.311155
-0.196388	-nan
1.16643	0.421168
1.18216	0.855411
0.190532	-nan
1.11511	-nan
0.657303	2.35827
0.224822	-nan
0.0712016	0.0259627
-0.66892	-nan
0.860018	0.199039
-0.44596	0.692002
-0.983287	-nan
-0.110261	0.10613
-0.98297	1.51422
0.293752	0.708717
0.232984	-nan
-1.32401	1.07759
-0.26855	-nan
-0.000841064	0.0705539
0.799266	0.312295
0.560741	0.473554
0.551129	-nan
0.0988608	0.490092
-1.57458	-nan
-0.121356	-nan
-0.70856	-nan
0.528101	-nan
-0.957762	-nan
0.138955	1.15036
0.655597	1.36538
-0.147965	-nan
-0.410864	1.23551
-1.01275	1.26138
-0.437096	0.317758
0.28612	-nan
0.555506	1.53026
0.332683	1.73305
-0.980484	0.848886
0.340514	-nan
0.222355	-nan
-0.343335	-nan
2.04933	-nan
1.09983	0.826837
1.86107	2.05188
-0.517748	-nan
0.967779	1.18877
0.0013944	0.322053
-1.53042	1.4346
0.697556	-nan
0.503481	-nan
-0.6184	-nan
-0.0581877	0.175822
0.191738	0.648829
-0.50531	1.24299
0.714272	0.192642
-1.18038	1.34159
0.165603	0.903668
1.20105	-nan
0.0285227	-nan
1.04403	-nan
-0.861367	0.822614
-3.0182	-nan
-0.372322	-nan
-0.200337	2.57664
-0.24422	0.490518
0.141746	-nan
0.09739	-nan
-2.31853	-nan
1.45027	-nan
1.77108	-nan
1.2607	-nan
1.65048	1.33401
0.608666	0.571065
-1.47156	1.25518
-1.28299	-nan
-0.402088	1.37112
-1.25987	0.590377
0.237611	-nan
0.15229	-nan
0.316925	1.01927
0.532658	-nan
-1.40522	-nan
-0.645391	-nan
0.128762	-nan
-0.676432	-nan
0.16329	-nan
0.31552	0.471067
0.810687	-nan
-0.244959	-nan
1.10403	-nan
-0.244304	-nan
0.0923037	1.19065
-1.41588	3.29945
1.12254	1.09547
0.829256	0.688218
-0.641853	-nan
0.160814	-nan
-0.508757	1.38508
0.358225	-nan
-0.764112	-nan
-1.22408	1.15305
0.453802	-nan
-0.915679	-nan
-1.50715	-nan
-0.911422	-nan
0.969592	-nan
-0.280461	1.14408
0.655491	-nan
0.428481	1.20017
-0.425228	0.143142
-0.258791	0.21148
-0.0479341	-nan
-0.18279	-nan
1.22267	-nan
-2.02612	0.648415
-1.64274	-nan
-0.288118	0.429395
-1.62275	2.04373
-0.64253	0.299953
-1.13286	1.15754
-2.0493	-nan
-2.90436	2.2519
-0.981038	-nan
1.32817	1.7517
0.617544	-nan
-0.51383	-nan
0.577517	0.295603
0.903288	0.582163
-0.0235487	-nan
-1.53067	1.31591
0.998567	1.39058
0.913908	3.00802
0.809695	-nan
-0.777222	0.274327
-0.399054	-nan
-0.0635923	0.161328
-0.218104	1.156
-0.164768	-nan
0.174607	-nan
-0.135803	-nan
-1.70023	-nan
-0.890382	1.24887
0.225033	-nan
1.97163	1.65316
-0.28448	1.19356
0.736792	-nan
-0.129365	1.17591
-1.17528	-nan
-0.0560387	2.07383
0.212692	1.40284
0.265503	0.892923
0.756958	-nan
0.00870758	0.794117
2.02906	-nan
-0.885979	-nan
-2.02334	-nan
-2.4379	1.60334
0.619394	2.22229
-1.93677	-nan
-1.10934	0.517548
0.811855	-nan
-1.6579	-nan
0.0396368	0.789348
-0.107351	0.925204
0.214237	0.239646
-0.296717	-nan
0.309245	1.12136
-0.109112	-nan
-0.286002	-nan
-0.756436	0.273821
-1.2746	0.604945
-0.377659	-nan
-0.177159	2.52224
-2.45939	0.465291
0.37182	-nan
-2.08425	0.99785
1.07005	-nan
-0.0364245	0.189371
0.570497	0.815952
-0.533703	0.192305
-0.6782	2.6848
0.488631	-nan
1.36908	0.741044
0.105349	-nan
-1.07349	0.361754
0.510096	0.599623
1.2409	-nan
1.22576	0.338974
-1.4749	-nan
0.529783	-nan
0.783376	-nan
0.373536	1.59818
1.15147	-nan
0.730377	-nan
-0.730532	-nan
-1.45078	-nan
0.607066	-nan
-0.308146	-nan
-0.345096	0.298209
0.154758	-nan
-0.0298735	-nan
-0.820673	-nan
-0.693636	0.738901
0.33366	0.212195
0.0975057	0.822465
0.119449	1.82389
0.166192	0.182993
-0.250756	-nan
-0.112548	-nan
-0.427234	-nan
-0.492911	1.40075
0.533563	-nan
0.113471	-nan
0.657599	-nan
1.81948	0.891195
0.171169	0.122709
-1.52215	-nan
-0.912642	-nan
-1.79288	-nan
-1.30638	0.846413
0.138351	-nan
-1.0831	0.386903
1.10655	-nan
-1.69059	-nan
-1.11632	-nan
-2.26459	-nan
-1.15799	2.05396
-0.865586	1.47832
0.698492	1.96914
-1.47408	-nan
-2.28016	1.22869
0.410654	-nan
1.01608	-nan
-1.03522	-nan
0.655928	-nan
0.442432	3.24757
0.94609	1.23275
-0.600951	0.443216
1.00341	0.445386
-0.691522	-nan
1.54947	-nan
0.624892	1.69869
1.1747	0.352024
1.28256	-nan
0.509626	-nan
-0.343771	-nan
0.399797	0.359096
1.31846	-nan
-1.74766	-nan
1.68359	1.06138
1.5794	1.98914
-0.692756	-nan
0.284444	1.08643
-1.07088	-nan
-0.737967	0.69385
0.191772	-nan
0.550043	-nan
-0.420198	-nan
-1.27267	0.463409
-0.143215	-nan
0.00900281	-nan
1.20154	-nan
0.330683	0.0505411
0.0613041	0.810975
0.28519	1.21434
-1.68147	-nan
2.2726	-nan
-0.923773	-nan
0.656045	-nan
0.959182	-nan
0.530693	1.42351
1.41045	-nan
1.65838	1.36142
-1.83782	2.98479
0.235894	-nan
-1.57567	1.13866
-0.616569	2.55153
-0.415357	0.904045
0.113576	2.06193
0.854684	-nan
-0.113833	1.47723
-1.73735	-nan
-0.621241	-nan
0.831336	0.753441
-1.14996	0.589511
0.476067	0.842183
1.39743	-nan
0.20126	1.4204
0.470744	-nan
-2.49674	-nan
0.728596	-nan
1.26653	-nan
-1.66338	0.848857
0.812995	0.90854
0.0196725	0.863842
-1.26257	-nan
0.741707	1.0864
2.3039	-nan
0.0423003	1.27992
1.41846	1.19095
-1.4701	0.378073
0.886447	0.638027
1.34174	1.93475
1.52773	1.57424
0.809337	0.732737
-0.0562228	0.0186789
-0.623939	-nan
0.172524	0.159514
0.14184	1.55344
0.107596	0.0980393
0.0489552	0.361835
1.35604	2.27712
-1.70987	-nan
0.025779	-nan
0.188715	0.414591
1.29198	0.716906
1.53792	-nan
1.53382	-nan
0.178089	0.40207
-1.67027	1.36131
-0.767529	2.14871
-0.730504	0.548272
2.52802	1.99643
0.68703	0.166021
-1.16041	1.76938
-0.484575	0.372146
2.06093	-nan
0.835015	-nan
3.29921	-nan
-0.578337	0.704863
0.365177	1.081
-0.750042	-nan
0.549776	1.40969
-1.49448	-nan
-1.11481	-nan
-0.934554	1.30312
0.699107	0.82027
1.35005	-nan
-0.773703	2.10723
-1.14271	-nan
-0.290154	-nan
0.0276283	0.861577
0.712769	1.89768
-0.140265	0.397794
-0.7162	0.604344
-1.52423	-nan
-0.49409	0.669045
-0.0278991	-nan
0.72075	-nan
1.64173	-nan
-0.886843	-nan
-1.3555	1.14099
0.560371	0.163487
-0.450667	-nan
0.0562926	-nan
0.571893	-nan
0.0194687	0.333231
0.592221	-nan
-1.04538	-nan
-0.707474	1.68355
0.755678	-nan
-0.178197	1.20319
-0.494027	-nan
-0.266818	-nan
-1.63353	1.09389
0.753822	-nan
0.307731	1.26034
-2.08027	1.17518
0.245851	-nan
-0.574148	-nan
0.160276	-nan
-0.582855	0.509099
2.47256	-nan
-0.406794	-nan
-0.336296	-nan
0.717082	-nan
1.20344	0.986386
1.17051	0.747956
1.05228	-nan
0.105963	1.23754
0.734921	0.965864
-1.97362	-nan
-0.560304	1.9423
0.209836	-nan
-0.64856	-nan
-0.76758	0.20283
-1.36015	-nan
-0.730002	0.940648
1.48113	1.93397
-1.98342	-nan
0.752191	0.760956
0.148148	-nan
0.0497276	1.92631
0.854394	1.14653
-0.208547	-nan
0.691202	-nan
0.0998072	-nan
1.70724	-nan
-0.309629	0.954257
0.771146	1.31154
0.545521	0.36666
-0.79766	-nan
0.391528	-nan
-0.697026	1.92729
-0.0188937	1.10406
-0.837891	-nan
-0.783292	-nan
-1.0037	1.48351
1.48922	-nan
1.31129	1.50073
-0.534528	0.811547
0.838742	0.492197
1.84733	-nan
0.374264	-nan
-0.959776	-nan
2.06345	-nan
-2.25197	0.51201
-0.303102	0.971781
1.51708	1.10424
0.795577	1.42444
0.110814	-nan
-0.233915	-nan
-0.743404	-nan
0.756919	0.661589
2.29823	-nan
-0.632279	-nan
-0.226197	0.673082
-0.525159	-nan
0.365745	0.454426
-1.10376	-nan
-0.0975579	0.307831
-2.15628	-nan
-0.288038	-nan
-0.520022	-nan
-0.678502	1.03794
1.72824	0.952932
0.251743	-nan
-0.00236686	-nan
0.0102007	-nan
0.741924	0.812945
-0.53137	0.347121
0.078669	0.744414
-0.138939	2.20744
-1.5839	1.88306
-1.24778	0.729162
-1.11226	-nan
-0.971371	0.415105
-0.882663	-nan
-0.238503	-nan
1.34113	0.225895
-1.91421	-nan
-0.171772	-nan
0.223105	0.776559
1.362	-nan
0.310897	1.40265
0.580174	1.38274
-1.18602	-nan
-0.43619	0.487686
0.915469	-nan
2.01787	1.07243
0.0965072	1.5771
-1.57586	0.931075
-0.389862	0.221189
0.807345	0.88949
-0.762092	1.56237
0.415515	-nan
0.256105	1.26761
-0.277588	0.790439
0.521059	-nan
0.241565	0.836462
-1.73375	-nan
0.553457	0.970606
0.972684	1.83907
-0.314694	-nan
0.966248	-nan
-1.85186	-nan
0.248918	0.388866
-0.383744	2.35735
-0.773585	0.944011
0.899967	1.66397
-0.0867362	-nan
1.23151	-nan
-1.57447	1.55771
0.384592	0.326361
-1.51734	-nan
-0.00230319	-nan
0.734281	-nan
0.614826	0.27946
1.0188	0.446201
-0.872577	0.429262
0.366362	0.238883
1.78772	-nan
-1.48234	-nan
-0.0582152	0.750553
-1.4662	0.554054
0.111799	0.689408
-1.04243	-nan
-0.231802	-nan
-0.213304	0.552975
-0.748432	0.620502
0.104267	-nan
-0.572665	-nan
-0.531402	-nan
-3.10079	-nan
1.27625	0.404625
0.00640032	1.30779
0.568265	-nan
0.344139	0.457581
-1.49084	2.20025
0.657459	-nan
-0.992894	-nan
0.297033	-nan
-0.671196	0.501766
1.65915	1.20551
0.115063	0.105609
0.414881	1.23174
-0.0974232	1.80603
-1.47095	0.905231
-1.91441	1.75739
0.535571	-nan
-0.937764	0.547909
0.465276	-nan
1.23039	0.808418
0.874825	-nan
-2.20653	-nan
-0.0813817	-nan
0.948796	1.42605
-1.1295	1.24676
-0.531305	-nan
1.84614	-nan
-0.50238	-nan
0.907598	-nan
1.29175	-nan
-1.02011	1.55451
-0.77155	-nan
1.26563	0.71524
0.261943	-nan
0.764418	0.137602
1.29152	0.977546
-0.50476	0.310948
0.782694	-nan
1.71851	-nan
1.54114	-nan
-1.59232	-nan
-0.86923	-nan
-0.265049	0.716569
-0.220246	1.29919
-1.3641	1.73502
0.605367	0.341046
-1.05191	-nan
-0.43363	0.387181
0.189734	0.439563
0.368926	-nan
-0.47189	0.205041
0.665194	-nan
-2.92997	-nan
-0.720426	-nan
0.445841	0.748451
-0.938881	0.699159
1.92755	-nan
-0.00876772	-nan
-0.405133	-nan
-0.226136	-nan
1.84263	-nan
-0.481546	0.478451
0.24487	0.390754
-0.06333	1.01986
0.743959	-nan
1.07144	-nan
-0.189636	-nan
-1.66374	-nan
-0.81772	2.41297
-0.509277	-nan
-1.16401	-nan
0.0835988	1.38251
-1.25938	0.636702
-1.096	0.929666
1.06885	-nan
-0.420796	1.2604
-1.08375	1.87927
0.498464	-nan
1.79217	1.42412
-0.965684	-nan
0.611998	-nan
0.100705	0.49245
0.259936	0.193414
0.176814	-nan
-0.849653	-nan
0.111277	-nan
-0.998391	1.72775
-0.211645	1.38007
0.691456	-nan
-0.163465	2.15775
-1.17649	0.456847
0.0211296	2.70912
-0.388117	-nan
-0.452245	-nan
-0.382483	-nan
0.253624	1.05508
-0.169725	0.0132715
0.552161	0.360063
-0.96993	1.37085
0.352162	-nan
0.112447	0.794529
0.0396375	0.969619
-0.919581	1.03522
-1.86263	1.47909
0.297216	-nan
-0.861077	-nan
-1.55263	0.718295
1.97971	0.498071
-1.36597	1.43187
1.66543	-nan
0.129599	0.367291
1.15307	-nan
0.849845	1.29637
1.72478	0.521513
0.253598	-nan
0.925482	-nan
-1.36322	-nan
-0.705515	-nan
1.25649	2.02001
-0.0245413	0.25843
0.244208	-nan
-0.660665	0.281441
-1.73189	1.28939
0.374186	0.799114
-0.290602	1.57163
-0.440612	1.18744
0.613401	-nan
0.80673	-nan
0.748081	-nan
-0.51613	-nan
0.180934	0.211405
0.447812	-nan
-0.130516	-nan
0.348547	0.234277
-0.457925	0.644297
-0.421218	1.71334
-0.113563	-nan
0.466084	1.14529
-0.562606	0.768834
0.216438	1.50829
1.54988	-nan
0.320209	-nan
0.33285	0.155848
-0.781817	0.807449
2.97153	-nan
0.543735	-nan
0.520301	-nan
-1.75834	-nan
1.32397	0.77446
-0.7825	0.36917
-0.541166	-nan
0.481704	0.886487
0.558286	-nan
0.878172	1.73441
0.758867	0.770717
1.19259	-nan
-0.100909	0.29405
1.44461	0.740467
-0.207709	0.0943509
0.833823	-nan
-1.18141	-nan
0.747776	-nan
-0.976417	0.685047
0.402247	1.19425
-0.690969	-nan
-1.56269	1.3987
-1.06286	-nan
0.702229	-nan
0.743272	-nan
0.522078	0.968838
-0.224427	-nan
-0.754303	1.09044
-0.996502	1.86803
-1.15265	1.09684
-1.79811	1.72535
1.05943	0.696643
0.950135	-nan
-0.885647	0.192426
1.59188	-nan
1.0464	-nan
-1.16612	-nan
-1.28606	0.894364
0.187517	1.00748
1.23027	-nan
-0.45644	1.05136
1.04464	1.28053
-1.61214	1.27125
0.702635	0.739007
-0.919554	-nan
-0.40414	0.515782
0.164191	-nan
0.966459	1.01705
-0.159652	-nan
0.859282	-nan
0.0893215	-nan
1.57455	1.193
0.662119	0.546852
-0.646725	-nan
-0.489143	2.10879
0.931455	1.45689
1.80092	1.57229
0.721889	0.76214
0.000605787	-nan
0.653922	1.03034
-0.0725279	0.522984
-0.0344553	1.86883
0.598453	-nan
-0.405852	-nan
-0.32176	-nan
-0.853905	1.29607
0.0113306	0.0822425
0.939714	-nan
0.145721	-nan
-1.30261	-nan
1.27962	-nan
-1.27392	1.05174
0.728957	-nan
0.416637	-nan
-0.933174	-nan
-1.69754	-nan
-0.204485	-nan
-0.667684	-nan
-0.484334	-nan
-0.748799	1.06718
0.676234	-nan
-0.86488	0.855988
1.07439	0.195273
-1.57468	0.695074
1.06897	0.47236
-0.348978	0.313244
0.798196	1.97325
0.12047	1.3891
-1.04049	1.04543
-0.766756	-nan
-0.289486	0.794029
0.0870106	-nan
-0.644656	1.48324
0.628212	2.53994
-0.0151356	-nan
0.930566	-nan
-0.137898	-nan
-2.51518	-nan
2.0321	-nan
0.432994	-nan
0.0868956	-nan
0.718976	-nan
-1.60158	2.73919
-0.184101	-nan
1.40618	-nan
-0.613201	-nan
0.952569	-nan
-0.0776119	0.533549
-1.10315	-nan
1.12747	0.731342
1.34428	-nan
2.14376	1.12658
-0.122034	0.426124
0.555469	-nan
1.26443	0.933819
-0.645652	-nan
0.642706	-nan
-1.69373	-nan
0.440917	1.95519
0.293901	1.01998
0.118377	-nan
